0,pb206_pb204,pb207_pb204,1,sr87_sr86,nd143_nd144
4.0,18.4024,15.5473,4.0,0.703595,0.51309
4.0,18.4042,15.5492,4.0,0.703603,0.513085
4.0,18.3969,15.5387,4.0,0.703588,0.513087
4.0,18.4021,15.5466,4.0,0.703602,0.513089
4.0,18.4003,15.5476,4.0,0.703587,0.513087
4.0,18.4005,15.5442,4.0,0.703605,0.5131
4.0,18.4202,15.5448,4.0,0.703678,0.5131
4.0,18.4278,15.5539,4.0,0.703713,0.513098
4.0,18.4212,15.5451,4.0,0.703689,0.513103
4.0,18.4259,15.5517,4.0,0.703666,0.513093
4.0,18.4201,15.549,4.0,0.703665,0.513099
4.0,18.4256,15.5537,4.0,0.703655,0.513092
4.0,18.4133,15.552,4.0,0.703626,0.513083
4.0,18.4198,15.5491,4.0,0.703653,0.513097
4.0,18.4129,15.546,4.0,0.70364,0.513094
4.0,18.414,15.5464,4.0,0.703644,0.513088
4.0,18.4124,15.5435,4.0,0.703653,0.513087
4.0,18.4144,15.5487,4.0,0.703647,0.513098
4.0,18.4128,15.5452,4.0,0.703645,0.513098
4.0,18.4201,15.5458,4.0,0.703663,0.513108
4.0,18.4211,15.548,4.0,0.703662,0.513097
4.0,18.4267,15.555,4.0,0.703678,0.513095
4.0,18.4226,15.5479,4.0,0.703685,0.513107
4.0,18.4246,15.5508,4.0,0.703664,0.513101
4.0,18.4256,15.5511,4.0,0.703658,0.513087
4.0,18.424,15.5502,4.0,0.703657,0.513102
4.0,18.4247,15.5508,4.0,0.70368,0.513093
4.0,18.4261,15.5521,4.0,0.703666,0.513102
4.0,18.4033,15.5402,4.0,0.703615,0.513107
4.0,18.4034,15.5404,4.0,0.703612,0.513108
4.0,18.4039,15.5433,4.0,0.703609,0.513097
4.0,18.4045,15.5435,4.0,0.703647,0.51309
4.0,18.4187,15.549,4.0,0.703652,0.513089
4.0,18.4229,15.5495,4.0,0.703666,0.513106
4.0,18.4222,15.5484,4.0,0.70365,0.513092
4.0,18.4246,15.5505,4.0,0.703667,0.513097
4.0,18.4243,15.5506,4.0,0.703685,0.513111
4.0,18.4256,15.5514,4.0,0.703684,0.513095
3.0,18.2162,15.519,1.0,0.70315,0.513034
4.0,18.2497,15.5328,4.0,0.703373,0.513062
4.0,18.2684,15.5284,4.0,0.70326,0.513052
4.0,18.2699,15.532,4.0,0.703276,0.513045
4.0,18.4207,15.5532,4.0,0.703642,0.513107
4.0,18.4242,15.557,4.0,0.703656,0.513102
4.0,18.4138,15.5513,4.0,0.703637,0.513106
4.0,18.417,15.5494,4.0,0.703646,0.513095
4.0,18.4169,15.5539,4.0,0.703653,0.513114
4.0,18.417,15.5498,4.0,0.70364,0.513105
4.0,18.416,15.5503,4.0,0.703633,0.513101
4.0,18.3833,15.5425,4.0,0.703572,0.513086
4.0,18.391,15.5462,4.0,0.703558,0.513072
4.0,18.3834,15.5483,4.0,0.70348,0.51308
4.0,18.414,15.5529,4.0,0.703606,0.513093
4.0,18.4089,15.5486,4.0,0.70364,0.513107
4.0,18.4162,15.5546,4.0,0.703625,0.513102
4.0,18.4093,15.5512,4.0,0.70361,0.513104
4.0,18.4235,15.5569,4.0,0.703627,0.513106
4.0,18.4263,15.5463,4.0,0.703727,0.513112
4.0,18.4293,15.5541,4.0,0.703714,0.513126
4.0,18.4169,15.5556,4.0,0.703723,0.513115
4.0,18.4275,15.5546,4.0,0.703683,0.513111
4.0,18.4246,15.5517,4.0,0.703681,0.513092
4.0,18.4247,15.5513,4.0,0.703662,0.513103
4.0,18.4251,15.5485,4.0,0.703662,0.513093
4.0,18.4212,15.5572,4.0,0.703646,0.51309
4.0,18.4221,15.5484,4.0,0.703667,0.513115
4.0,18.4256,15.5499,4.0,0.703683,0.513094
4.0,18.4229,15.5507,4.0,0.703678,0.513093
4.0,18.423,15.5494,4.0,0.703679,0.513108
4.0,18.4226,15.5504,4.0,0.703674,0.513095
4.0,18.4206,15.5461,4.0,0.703664,0.513097
4.0,18.4178,15.5463,4.0,0.703637,0.513091
4.0,18.4204,15.5463,4.0,0.703659,0.513105
4.0,18.4229,15.5531,4.0,0.703674,0.513096
4.0,18.3976,15.5615,4.0,0.703514,0.513072
4.0,18.3932,15.5486,4.0,0.703528,0.513083
4.0,18.3657,15.5357,4.0,0.703471,0.51307
4.0,18.3828,15.5423,4.0,0.703545,0.513076
4.0,18.3819,15.5467,4.0,0.703552,0.513069
4.0,18.3814,15.5394,4.0,0.70354,0.51307
4.0,18.3846,15.5462,4.0,0.703571,0.513087
4.0,18.3899,15.5495,4.0,0.703486,0.513074
4.0,18.4225,15.5461,4.0,0.703693,0.513101
4.0,18.4073,15.5514,4.0,0.703612,0.513084
4.0,18.4217,15.5488,4.0,0.703657,0.513089
4.0,18.4167,15.5488,4.0,0.703644,0.513102
4.0,18.4214,15.5555,4.0,0.703623,0.513108
4.0,18.4197,15.5497,4.0,0.703622,0.513092
4.0,18.4199,15.5485,4.0,0.703663,0.513097
4.0,18.4222,15.5484,4.0,0.703662,0.513104
4.0,18.4301,15.5553,4.0,0.703718,0.513107
4.0,18.4168,15.5489,4.0,0.70364,0.513089
3.0,18.199,15.5192,1.0,0.703191,0.513049
3.0,18.1492,15.5166,1.0,0.703198,0.513083
4.0,18.2487,15.5324,4.0,0.703383,0.513085
4.0,18.2504,15.5249,4.0,0.703346,0.51305
4.0,18.2406,15.5271,4.0,0.703358,0.513059
4.0,18.2343,15.5268,4.0,0.703284,0.513023
4.0,18.639,15.563,4.0,0.7034,0.51305
4.0,18.647,15.555,4.0,0.70353,0.51305
4.0,18.685,15.577,4.0,0.70341,0.51303
4.0,18.652,15.566,4.0,0.70347,0.51304
4.0,18.434,15.535,4.0,0.70345,0.51304
4.0,18.656,15.559,4.0,0.70349,0.51305
4.0,18.641,15.565,4.0,0.70352,0.51305
4.0,18.667,15.574,4.0,0.70352,0.51307
4.0,18.636,15.555,4.0,0.70353,0.51313
4.0,18.672,15.569,4.0,0.7035,0.51306
4.0,18.662,15.565,4.0,0.70355,0.51305
4.0,18.666,15.557,4.0,0.70346,0.513018
4.0,18.675,15.554,4.0,0.70343,0.513024
4.0,18.573,15.582,4.0,0.703576,0.512996
4.0,18.685,15.583,4.0,0.7035,0.513007
4.0,18.668,15.581,4.0,0.703563,0.513007
4.0,18.714,15.589,4.0,0.703518,0.513031
4.0,18.692,15.577,4.0,0.703457,0.513033
4.0,18.701,15.584,4.0,0.703506,0.513011
4.0,18.641,15.565,4.0,0.70352,0.51305
4.0,18.667,15.574,4.0,0.70352,0.51307
4.0,18.646,15.556,4.0,0.70347,0.51305
4.0,18.685,15.577,4.0,0.70341,0.51303
4.0,18.636,15.555,4.0,0.70353,0.51303
4.0,18.639,15.563,4.0,0.7034,0.51305
4.0,18.648,15.571,4.0,0.70342,0.51306
4.0,18.662,15.558,4.0,0.70349,0.51305
4.0,18.652,15.566,4.0,0.70347,0.51304
4.0,18.656,15.565,4.0,0.70346,0.51305
4.0,18.659,15.571,4.0,0.70343,0.51305
5.0,18.986,15.633,4.0,0.70343,0.512959
5.0,18.847,15.597,4.0,0.70348,0.512945
5.0,18.781,15.575,4.0,0.70349,0.513043
5.0,18.839,15.569,4.0,0.7035,0.513011
5.0,18.757,15.553,4.0,0.70337,0.512992
5.0,18.81,15.583,4.0,0.70338,0.512981
5.0,18.762,15.573,4.0,0.70344,0.513033
5.0,18.95,15.638,4.0,0.70365,0.51301
5.0,18.881,15.602,4.0,0.70359,0.51299
5.0,18.86,15.575,4.0,0.70354,0.512966
5.0,19.096,15.552,4.0,0.703721,0.513048
4.0,18.385,15.508,4.0,0.703756,0.513086
4.0,18.733,15.569,4.0,0.70344,0.512997
4.0,18.413,15.521,3.0,0.704247,0.513045
4.0,18.397,15.506,3.0,0.704318,0.513045
4.0,18.372,15.497,3.0,0.704373,0.513052
4.0,18.425,15.525,4.0,0.703587,0.513061
4.0,18.5,15.523,4.0,0.703569,0.51308
4.0,18.353,15.484,1.0,0.703211,0.513038
4.0,18.548,15.56,4.0,0.704105,0.513048
4.0,18.496,15.501,4.0,0.703677,0.513049
4.0,18.486,15.513,4.0,0.703663,0.513049
4.0,18.292,15.448,1.0,0.703086,0.513092
5.0,18.8242,15.5633,4.0,0.703495,0.512999
5.0,18.8242,15.5626,4.0,0.703479,0.513006
5.0,18.8233,15.5619,4.0,0.703455,0.513007
5.0,18.823,15.5651,4.0,0.703467,0.512998
5.0,18.8245,15.5657,4.0,0.703447,0.513011
5.0,18.8294,15.5656,4.0,0.70346,0.513004
5.0,18.8505,15.5588,4.0,0.703436,0.512976
5.0,18.8086,15.566,4.0,0.703401,0.513001
5.0,18.8638,15.5611,4.0,0.703407,0.513004
5.0,18.8221,15.565,4.0,0.703441,0.513
5.0,18.831,15.5672,4.0,0.703419,0.512982
5.0,18.8359,15.5668,4.0,0.703466,0.512967
5.0,18.8487,15.5685,4.0,0.703467,0.51298
5.0,18.8754,15.5661,4.0,0.703453,0.513059
5.0,18.8712,15.5635,4.0,0.703455,0.513055
5.0,18.8596,15.5718,4.0,0.703473,0.513042
5.0,18.8615,15.5679,4.0,0.703476,0.513044
5.0,18.8642,15.5703,4.0,0.70348,0.513034
5.0,18.896,15.5737,4.0,0.703475,0.513033
5.0,18.8982,15.5735,4.0,0.703476,0.513027
5.0,18.8968,15.5714,4.0,0.703479,0.513036
5.0,18.8927,15.5683,4.0,0.703477,0.51303
5.0,18.8283,15.5683,4.0,0.703435,0.512983
5.0,18.8875,15.5718,4.0,0.703349,0.512984
5.0,18.833,15.5714,4.0,0.703482,0.513005
5.0,18.8249,15.5716,4.0,0.70344,0.51303
4.0,18.75,15.539,1.0,0.70317,0.513046
4.0,18.507,15.581,4.0,0.70329,0.513064
4.0,18.634,15.574,4.0,0.7036,0.513058
4.0,18.59,15.542,4.0,0.70356,0.513018
4.0,18.59,15.525,4.0,0.70349,0.513024
3.0,18.193,15.507,4.0,0.70357,0.513035
4.0,18.423,15.525,4.0,0.70349,0.513044
4.0,18.474,15.536,4.0,0.70355,0.51302
4.0,18.45,15.512,4.0,0.70348,0.513029
4.0,18.25,15.522,4.0,0.70394,0.512986
4.0,18.219,15.494,4.0,0.70395,0.512972
3.0,18.196,15.505,4.0,0.70401,0.512973
3.0,18.192,15.497,4.0,0.70409,0.512961
3.0,18.122,15.508,4.0,0.70405,0.512969
4.0,18.238,15.505,3.0,0.7043,0.512957
4.0,18.344,15.527,3.0,0.70437,0.512897
4.0,18.346,15.527,3.0,0.70437,0.512896
4.0,18.435,15.546,4.0,0.70399,0.512957
4.0,18.54,15.562,4.0,0.70416,0.512957
4.0,18.464,15.52,4.0,0.70413,0.512946
4.0,18.501,15.558,4.0,0.70416,0.512946
4.0,18.215,15.505,4.0,0.70415,0.513048
3.0,18.143,15.452,4.0,0.70403,0.513056
3.0,18.196,15.515,4.0,0.70415,0.513056
4.0,18.668,15.515,4.0,0.70326,0.513022
4.0,18.691,15.546,4.0,0.70327,0.512993
4.0,18.708,15.519,4.0,0.70322,0.513025
4.0,18.718,15.556,4.0,0.70323,0.513021
5.0,18.978,15.559,4.0,0.70388,0.51293
5.0,18.991,15.564,4.0,0.70387,0.51295
5.0,18.938,15.583,4.0,0.70389,0.51296
5.0,19.02,15.58,4.0,0.70397,0.512874
5.0,18.98,15.58,4.0,0.70397,0.51289
4.0,18.492,15.544,4.0,0.70345,0.513052
4.0,18.527,15.539,4.0,0.7037,0.51302
4.0,18.509,15.538,4.0,0.7034,0.513025
4.0,18.565,15.527,4.0,0.70348,0.513047
4.0,18.581,15.558,4.0,0.70342,0.513049
4.0,18.415,15.536,4.0,0.70346,0.513036
4.0,18.508,15.542,4.0,0.70368,0.51305
4.0,18.516,15.571,4.0,0.70371,0.51304
4.0,18.701,15.529,4.0,0.70337,0.513044
4.0,18.686,15.532,4.0,0.70344,0.513087
4.0,18.764,15.52,4.0,0.70336,0.513083
4.0,18.726,15.537,4.0,0.70337,0.513078
4.0,18.714,15.514,4.0,0.70334,0.513061
4.0,18.518,15.557,4.0,0.703504,0.513009
5.0,18.794,15.528,4.0,0.703487,0.513081
3.0,17.738,15.522,4.0,0.703393,0.513074
5.0,18.787,15.546,4.0,0.703343,0.513066
5.0,18.786,15.538,4.0,0.703656,0.513086
5.0,18.783,15.525,4.0,0.703416,0.513079
5.0,18.796,15.54,4.0,0.703424,0.513075
4.0,18.714,15.551,4.0,0.703354,0.513061
4.0,18.645,15.574,4.0,0.703558,0.513001
4.0,18.663,15.58,4.0,0.703669,0.513032
4.0,18.619,15.524,1.0,0.702885,0.513069
5.0,18.875,15.551,1.0,0.702869,0.513051
5.0,18.883,15.564,4.0,0.703398,0.513042
5.0,18.869,15.556,4.0,0.703487,0.513034
4.0,18.741,15.483,1.0,0.7031,0.513074
5.0,18.931,15.551,1.0,0.703012,0.51305
4.0,18.742,15.541,4.0,0.703315,0.513058
5.0,18.84,15.569,4.0,0.70401,0.513037
5.0,18.866,15.566,4.0,0.703419,0.51304
4.0,18.733,15.541,1.0,0.703181,0.513071
5.0,18.786,15.542,4.0,0.703255,0.513062
5.0,18.798,15.552,4.0,0.703237,0.513055
4.0,18.735,15.545,4.0,0.703323,0.513065
5.0,18.809,15.554,4.0,0.703366,0.513044
5.0,18.793,15.55,4.0,0.703354,0.513056
5.0,18.807,15.534,4.0,0.703227,0.513042
5.0,18.821,15.57,4.0,0.703984,0.513034
4.0,18.61,15.547,4.0,0.703511,0.513015
4.0,18.632,15.564,4.0,0.703503,0.513011
4.0,18.616,15.543,4.0,0.703506,0.513016
4.0,18.615,15.549,4.0,0.70354,0.513003
4.0,18.624,15.56,4.0,0.703472,0.512989
4.0,18.595,15.512,4.0,0.703502,0.513007
4.0,18.595,15.518,4.0,0.703517,0.513011
4.0,18.603,15.528,4.0,0.703512,0.513017
4.0,18.569,15.521,4.0,0.703885,0.512947
4.0,18.576,15.541,4.0,0.703745,0.512943
4.0,18.578,15.531,4.0,0.703765,0.512944
4.0,18.575,15.537,4.0,0.703779,0.512929
4.0,18.558,15.527,4.0,0.70381,0.512958
4.0,18.566,15.515,4.0,0.703779,0.512948
4.0,18.558,15.505,4.0,0.703783,0.51294
4.0,18.564,15.551,4.0,0.703785,0.512961
4.0,18.593,15.542,4.0,0.703799,0.512945
4.0,18.589,15.544,4.0,0.703769,0.512948
4.0,18.7323,15.5228,1.0,0.703015,0.513045
5.0,18.839,15.595,4.0,0.70323,0.51304
4.0,18.234,15.493,4.0,0.703881,0.512978
4.0,18.661,15.54,4.0,0.703256,0.513033
4.0,18.495,15.562,4.0,0.703405,0.51303
5.0,18.779,15.544,4.0,0.70334,0.513018
5.0,18.77,15.529,4.0,0.703322,0.512956
5.0,18.873,15.561,4.0,0.703364,0.512916
5.0,18.893,15.583,4.0,0.703585,0.512967
4.0,18.718,15.539,1.0,0.70302,0.513039
5.0,18.813,15.533,4.0,0.703304,0.512987
5.0,18.832,15.566,1.0,0.70314,0.512917
5.0,18.873,15.582,4.0,0.703573,0.513017
5.0,18.963,15.591,4.0,0.703478,0.513001
5.0,18.861,15.565,1.0,0.703091,0.513013
5.0,18.854,15.555,4.0,0.70335,0.512926
4.0,18.732,15.523,1.0,0.703016,0.513045
5.0,18.881,15.573,4.0,0.703485,0.512962
5.0,18.854,15.565,4.0,0.703272,0.512978
5.0,18.839,15.559,4.0,0.70325,0.512984
5.0,18.866,15.565,4.0,0.703359,0.512963
5.0,18.753,15.549,1.0,0.703077,0.512971
5.0,18.862,15.58,4.0,0.703524,0.512952
5.0,18.859,15.571,4.0,0.703559,0.512967
5.0,18.879,15.581,4.0,0.703475,0.512952
5.0,18.845,15.566,4.0,0.703345,0.513033
5.0,18.768,15.557,4.0,0.703603,0.512924
5.0,18.752,15.555,4.0,0.703595,0.513001
5.0,18.833,15.573,4.0,0.703697,0.512868
5.0,18.782,15.564,4.0,0.703656,0.512868
5.0,18.975,15.599,4.0,0.70349,0.51305
5.0,18.954,15.592,4.0,0.70346,0.51305
5.0,18.954,15.581,4.0,0.70349,0.51301
5.0,18.949,15.579,4.0,0.7035,0.5132
5.0,18.959,15.596,4.0,0.70349,0.51304
5.0,18.957,15.606,4.0,0.70349,0.51316
5.0,18.963,15.591,4.0,0.70348,0.513
5.0,18.93,15.556,4.0,0.70348,0.51306
5.0,18.799,15.557,4.0,0.70353,0.51317
5.0,18.874,15.573,4.0,0.70333,0.51313
5.0,18.89,15.588,4.0,0.7034,0.51308
5.0,18.865,15.582,4.0,0.70324,0.51306
5.0,18.854,15.565,4.0,0.70327,0.51298
5.0,18.839,15.559,4.0,0.70325,0.51298
5.0,18.838,15.547,4.0,0.70331,0.51311
5.0,18.866,15.565,4.0,0.70336,0.51296
5.0,18.847,15.62,4.0,0.70346,0.51307
5.0,18.876,15.583,4.0,0.70341,0.51305
5.0,18.911,15.614,4.0,0.70346,0.51313
5.0,18.883,15.585,4.0,0.70346,0.51312
5.0,18.887,15.58,4.0,0.70345,0.51304
5.0,18.899,15.599,4.0,0.70351,0.51299
5.0,18.882,15.59,4.0,0.70337,0.51311
5.0,18.876,15.572,4.0,0.70342,0.51307
5.0,18.804,15.563,1.0,0.702961,0.513068
5.0,18.789,15.544,1.0,0.702955,0.513046
4.0,18.755,15.508,1.0,0.702992,0.513097
5.0,18.779,15.537,1.0,0.70311,0.513042
5.0,18.766,15.541,1.0,0.703004,0.513069
5.0,18.769,15.552,1.0,0.702988,0.51307
5.0,18.866,15.573,1.0,0.703081,0.513018
5.0,18.799,15.555,4.0,0.703301,0.513041
5.0,18.788,15.558,4.0,0.70328,0.513005
5.0,18.778,15.574,4.0,0.703268,0.513033
5.0,18.788,15.555,4.0,0.703252,0.513018
5.0,18.785,15.555,4.0,0.703285,0.513006
5.0,18.813,15.579,4.0,0.703257,0.513019
4.0,18.726,15.538,1.0,0.703045,0.513032
4.0,18.697,15.55,1.0,0.703087,0.513026
4.0,18.703,15.528,1.0,0.703053,0.513006
4.0,18.716,15.528,1.0,0.703061,0.513021
5.0,18.932,15.596,4.0,0.703571,0.512984
5.0,18.908,15.567,4.0,0.703625,0.512991
5.0,18.93,15.589,4.0,0.7037,0.512971
5.0,18.897,15.573,4.0,0.703644,0.512989
5.0,18.941,15.584,4.0,0.703659,0.512971
5.0,18.916,15.58,4.0,0.70367,0.51295
5.0,18.927,15.575,4.0,0.70366,0.512958
5.0,18.95,15.6,4.0,0.7037,0.512948
5.0,18.924,15.622,4.0,0.703625,0.512979
5.0,18.938,15.591,4.0,0.703648,0.512992
5.0,18.917,15.578,4.0,0.703713,0.512994
5.0,18.938,15.584,4.0,0.703703,0.512989
5.0,18.887,15.633,4.0,0.70337,0.51298
5.0,18.845,15.583,4.0,0.70338,0.512997
5.0,18.883,15.601,4.0,0.70348,0.512988
5.0,18.879,15.585,4.0,0.70332,0.513006
5.0,18.9,15.586,4.0,0.70349,0.512985
5.0,18.905,15.591,4.0,0.70347,0.513001
4.0,18.67235849,15.53490143,4.0,0.703961655,0.513060156
5.0,18.98337731,15.58431638,4.0,0.703875454,0.512961711
4.0,18.2306,15.505,1.0,0.702963,0.513002
4.0,18.2423,15.5081,1.0,0.702988,0.512999
4.0,18.2597,15.5128,1.0,0.702984,0.512997
4.0,18.2695,15.5139,1.0,0.702999,0.512998
4.0,18.2756,15.5136,1.0,0.703009,0.512996
4.0,18.3279,15.5232,1.0,0.703103,0.51299
4.0,18.3329,15.5246,1.0,0.703101,0.512982
4.0,18.3432,15.5266,1.0,0.703124,0.512981
4.0,18.3464,15.5279,1.0,0.703134,0.512979
4.0,18.3521,15.5287,1.0,0.703134,0.512976
4.0,18.3553,15.5288,1.0,0.703151,0.512976
4.0,18.236,15.499,1.0,0.703017,0.512984
3.0,18.206,15.491,1.0,0.702999,0.512986
3.0,18.199,15.486,1.0,0.702994,0.512986
4.0,18.237,15.5,1.0,0.703022,0.512984
4.0,18.234,15.498,1.0,0.703014,0.512984
4.0,18.215,15.497,1.0,0.702999,0.512979
4.0,18.238,15.501,1.0,0.703012,0.51298
3.0,18.206,15.494,1.0,0.703006,0.51298
4.0,18.245,15.502,1.0,0.70302,0.51298
3.0,18.199,15.485,1.0,0.70301,0.51299
4.0,18.338,15.511,1.0,0.703104,0.512946
4.0,18.317,15.511,1.0,0.703095,0.512956
4.0,18.317,15.51,1.0,0.703078,0.512951
4.0,18.316,15.51,1.0,0.703078,0.512953
4.0,18.349,15.514,1.0,0.703101,0.512948
4.0,18.377,15.519,1.0,0.703136,0.512948
4.0,18.385,15.524,1.0,0.703135,0.51294
4.0,18.383,15.523,1.0,0.703144,0.51294
4.0,18.366,15.518,1.0,0.703141,0.512944
4.0,18.366,15.518,1.0,0.703169,0.512929
4.0,18.342,15.516,1.0,0.703115,0.512935
4.0,18.389,15.53,1.0,0.703189,0.512931
4.0,18.373,15.523,1.0,0.703125,0.512953
4.0,18.39,15.533,4.0,0.703265,0.512953
4.0,18.36,15.52,1.0,0.70319,0.512956
4.0,18.369,15.53,1.0,0.703176,0.512969
4.0,18.398,15.535,4.0,0.703262,0.512954
4.0,18.3675,15.5281,4.0,0.703285,0.512993
4.0,18.3588,15.5395,4.0,0.703431,0.512965
4.0,18.2858,15.5435,4.0,0.703601,0.512995
4.0,18.4218,15.5278,4.0,0.703445,0.513012
4.0,18.3947,15.5198,4.0,0.703517,0.513053
4.0,18.4175,15.5224,4.0,0.703458,0.513085
4.0,18.405,15.515,4.0,0.703368,0.513035
4.0,18.422,15.534,4.0,0.703341,0.513022
4.0,18.417,15.53,4.0,0.703364,0.512979
4.0,18.403,15.52,4.0,0.703454,0.513037
4.0,18.389,15.506,4.0,0.703411,0.512987
4.0,18.398,15.51,4.0,0.703381,0.512985
4.0,18.401,15.51,4.0,0.703356,0.512958
4.0,18.398,15.511,4.0,0.703364,0.512958
4.0,18.418,15.531,4.0,0.703404,0.512997
4.0,18.418,15.534,4.0,0.703374,0.512985
4.0,18.406,15.517,4.0,0.703298,0.51299
4.0,18.41,15.519,4.0,0.703419,0.512994
4.0,18.367,15.511,4.0,0.703411,0.512901
4.0,18.399,15.519,4.0,0.703398,0.51298
4.0,18.397,15.514,4.0,0.703354,0.513007
4.0,18.426,15.543,4.0,0.703415,0.513021
4.0,18.397,15.509,4.0,0.703415,0.512967
4.0,18.414,15.53,4.0,0.703412,0.512972
4.0,18.4,15.516,4.0,0.703409,0.512975
4.0,18.427,15.532,4.0,0.703433,0.512993
4.0,18.427,15.531,4.0,0.703393,0.512958
4.0,18.425,15.529,4.0,0.703466,0.512982
4.0,18.409,15.521,4.0,0.703332,0.513035
4.0,18.403,15.517,4.0,0.703369,0.51299
4.0,18.385,15.494,4.0,0.703369,0.513025
4.0,18.409,15.522,4.0,0.703369,0.512988
4.0,18.419,15.537,4.0,0.70342,0.512952
4.0,18.423,15.541,4.0,0.703436,0.512962
4.0,18.405,15.523,4.0,0.703314,0.512957
4.0,18.417,15.534,4.0,0.70341,0.512957
4.0,18.416,15.533,4.0,0.703429,0.512976
4.0,18.416,15.532,4.0,0.703416,0.512955
4.0,18.4,15.521,4.0,0.70343,0.512976
5.0,18.962,15.63,4.0,0.703585,0.513002
5.0,19.005,15.648,4.0,0.703693,0.513002
5.0,18.961,15.642,4.0,0.70364,0.512987
5.0,18.988,15.646,4.0,0.703567,0.513023
5.0,18.99,15.634,4.0,0.703548,0.513016
5.0,19.005,15.646,4.0,0.703689,0.513015
5.0,18.999,15.645,4.0,0.703624,0.512964
5.0,19.009,15.646,4.0,0.70367,0.513036
5.0,19.017,15.654,4.0,0.703619,0.512987
5.0,19.023,15.659,4.0,0.703653,0.513001
5.0,19.044,15.664,4.0,0.703606,0.513014
5.0,19.014,15.652,4.0,0.703679,0.51303
5.0,18.999,15.641,4.0,0.703597,0.51303
5.0,19.046,15.679,4.0,0.703658,0.513039
5.0,19.03,15.654,4.0,0.70361,0.513025
5.0,19.04,15.657,4.0,0.703634,0.513017
5.0,19.029,15.654,4.0,0.703626,0.513048
5.0,19.042,15.659,4.0,0.703668,0.513038
5.0,19.043,15.664,4.0,0.703627,0.513017
5.0,19.004,15.644,4.0,0.703649,0.513071
5.0,18.728,15.637,4.0,0.70371,0.512955
5.0,18.919,15.63,4.0,0.70384,0.512946
5.0,18.753,15.616,4.0,0.70346,0.51297
5.0,19.045,15.678,4.0,0.70378,0.512861
5.0,19.15,15.662,4.0,0.70345,0.51278
5.0,19.378,15.734,3.0,0.70508,0.512835
5.0,19.359,15.732,4.0,0.70414,0.512808
5.0,19.37,15.733,4.0,0.704109,0.512793
5.0,19.38,15.735,3.0,0.704161,0.512815
5.0,19.382,15.735,3.0,0.704567,0.51274
5.0,19.415,15.745,3.0,0.704201,0.51281
5.0,19.344,15.726,4.0,0.704011,0.512784
5.0,19.338,15.727,3.0,0.704147,0.51275
5.0,19.237,15.705,4.0,0.703916,0.512792
5.0,19.251,15.709,4.0,0.703817,0.512838
5.0,19.281,15.72,4.0,0.704057,0.512797
5.0,19.375,15.734,3.0,0.704196,0.512767
5.0,19.232,15.707,4.0,0.703975,0.512795
5.0,19.255,15.71,4.0,0.703967,0.512792
5.0,18.996,15.661,4.0,0.703696,0.513051
5.0,18.995,15.659,4.0,0.703736,0.513098
5.0,18.994,15.661,4.0,0.703682,0.513052
5.0,18.998,15.661,4.0,0.703584,0.513039
5.0,19.003,15.666,4.0,0.703658,0.513049
5.0,18.901,15.641,4.0,0.703729,0.513023
5.0,18.908,15.647,4.0,0.703609,0.513051
4.0,18.272,15.56,3.0,0.704759,0.512564
4.0,18.28,15.572,3.0,0.704807,0.512572
4.0,18.296,15.563,3.0,0.704579,0.512685
3.0,18.215,15.537,4.0,0.703925,0.512832
4.0,18.374,15.588,3.0,0.70514,0.512561
4.0,18.275,15.556,4.0,0.703902,0.512698
4.0,18.27,15.533,4.0,0.703834,0.512837
4.0,18.301,15.56,3.0,0.704264,0.512721
4.0,18.405,15.563,3.0,0.704822,0.512711
4.0,18.415,15.558,3.0,0.704338,0.512763
4.0,18.392,15.589,3.0,0.704398,0.512714
4.0,18.462,15.559,3.0,0.704725,0.51276
4.0,18.455,15.545,3.0,0.704262,0.512914
4.0,18.474,15.572,3.0,0.704923,0.512714
4.0,18.482,15.559,3.0,0.704745,0.512744
4.0,18.475,15.581,3.0,0.704942,0.512687
4.0,18.459,15.613,3.0,0.705208,0.512747
4.0,18.662,15.596,3.0,0.70432,0.512662
4.0,18.513,15.617,3.0,0.7046,0.512692
4.0,18.596,15.624,3.0,0.70465,0.512729
4.0,18.667,15.631,3.0,0.70422,0.512821
4.0,18.654,15.64,3.0,0.70438,0.51274
4.0,18.658,15.638,3.0,0.704388,0.512711
5.0,18.763,15.694,2.0,0.705707,0.512681
4.0,18.601,15.607,3.0,0.704801,0.512697
4.0,18.63,15.64,3.0,0.7047,0.512761
4.0,18.565,15.617,3.0,0.704225,0.512831
5.0,18.774,15.68,3.0,0.704387,0.512745
4.0,18.566,15.607,4.0,0.704007,0.512843
5.0,18.784,15.716,3.0,0.70526,0.512727
5.0,18.771,15.709,3.0,0.705275,0.512765
5.0,18.74,15.689,3.0,0.705014,0.512712
5.0,18.781,15.715,3.0,0.705169,0.512722
5.0,18.757,15.695,3.0,0.705392,0.512774
5.0,18.727,15.681,3.0,0.705277,0.512758
5.0,18.76,15.678,3.0,0.705625,0.512711
5.0,18.769,15.685,3.0,0.705741,0.512712
5.0,18.766,15.684,3.0,0.705696,0.512701
5.0,18.763,15.688,3.0,0.705663,0.512714
5.0,18.78,15.699,2.0,0.705826,0.512675
5.0,18.775,15.702,3.0,0.705643,0.512686
5.0,18.773,15.714,3.0,0.705737,0.512723
5.0,18.727,15.671,2.0,0.705711,0.512671
5.0,18.996,15.64,3.0,0.70502,0.51265
