,pb206_pb204,pb207_pb204
252664,18.2406,15.5271
252665,18.2343,15.5268
252666,18.639,15.563
252667,18.647,15.555
252668,18.685,15.577
252669,18.652,15.566
252670,18.434,15.535
252671,18.656,15.559
252672,18.641,15.565
252673,18.667,15.574
252674,18.636,15.555
252675,18.672,15.569
252676,18.662,15.565
252677,18.666,15.557
252678,18.675,15.554
252679,18.573,15.582
252680,18.685,15.583
252681,18.668,15.581
252682,18.714,15.589
252683,18.692,15.577
252684,18.701,15.584
252685,18.641,15.565
252686,18.667,15.574
252687,18.646,15.556
252688,18.685,15.577
252689,18.636,15.555
252690,18.639,15.563
252691,18.648,15.571
252692,18.662,15.558
252693,18.652,15.566
252694,18.656,15.565
252695,18.659,15.571
252696,18.986,15.633
252697,18.847,15.597
252698,18.781,15.575
252699,18.839,15.569
252700,18.757,15.553
252701,18.81,15.583
252702,18.762,15.573
252703,18.95,15.638
252704,18.881,15.602
252705,18.86,15.575
252706,19.096,15.552
252707,18.385,15.508
252708,18.733,15.569
252709,18.413,15.521
252710,18.397,15.506
252711,18.372,15.497
252712,18.425,15.525
252713,18.5,15.523
252714,18.353,15.484
252715,18.548,15.56
252716,18.496,15.501
252717,18.486,15.513
252718,18.292,15.448
252719,18.8242,15.5633
252720,18.8242,15.5626
252721,18.8233,15.5619
252722,18.823,15.5651
252723,18.8245,15.5657
252724,18.8294,15.5656
252725,18.8505,15.5588
252726,18.8086,15.566
252727,18.8638,15.5611
252728,18.8221,15.565
252729,18.831,15.5672
252730,18.8359,15.5668
252731,18.8487,15.5685
252732,18.8754,15.5661
252733,18.8712,15.5635
252734,18.8596,15.5718
252735,18.8615,15.5679
252736,18.8642,15.5703
252737,18.896,15.5737
252738,18.8982,15.5735
252739,18.8968,15.5714
252740,18.8927,15.5683
252741,18.8283,15.5683
252742,18.8875,15.5718
252743,18.833,15.5714
252744,18.8249,15.5716
252745,18.75,15.539
252746,18.507,15.581
252747,18.634,15.574
252748,18.59,15.542
252749,18.59,15.525
252750,18.193,15.507
252751,18.423,15.525
252752,18.474,15.536
252753,18.45,15.512
252754,18.25,15.522
252755,18.219,15.494
252756,18.196,15.505
252757,18.192,15.497
252758,18.122,15.508
252759,18.238,15.505
252760,18.344,15.527
252761,18.346,15.527
252762,18.435,15.546
252763,18.54,15.562
252764,18.464,15.52
252765,18.501,15.558
252766,18.215,15.505
252767,18.143,15.452
252768,18.196,15.515
252769,18.668,15.515
252770,18.691,15.546
252771,18.708,15.519
252772,18.718,15.556
252773,18.978,15.559
252774,18.991,15.564
252775,18.938,15.583
252776,19.02,15.58
252777,18.98,15.58
252778,18.492,15.544
252779,18.527,15.539
252780,18.509,15.538
252781,18.565,15.527
252782,18.581,15.558
252783,18.415,15.536
252784,18.508,15.542
252785,18.516,15.571
252786,18.701,15.529
252787,18.686,15.532
252788,18.764,15.52
252789,18.726,15.537
252790,18.714,15.514
252791,18.518,15.557
252792,18.794,15.528
252793,17.738,15.522
252794,18.787,15.546
252795,18.786,15.538
252796,18.783,15.525
252797,18.796,15.54
252798,18.714,15.551
252799,18.645,15.574
252800,18.663,15.58
252801,18.619,15.524
252802,18.875,15.551
252803,18.883,15.564
252804,18.869,15.556
252805,18.741,15.483
252806,18.931,15.551
252807,18.742,15.541
252808,18.84,15.569
252809,18.866,15.566
252810,18.733,15.541
252811,18.786,15.542
252812,18.798,15.552
252813,18.735,15.545
252814,18.809,15.554
252815,18.793,15.55
252816,18.807,15.534
252817,18.821,15.57
252818,18.61,15.547
252819,18.632,15.564
252820,18.616,15.543
252821,18.615,15.549
252822,18.624,15.56
252823,18.595,15.512
252824,18.595,15.518
252825,18.603,15.528
252826,18.569,15.521
252827,18.576,15.541
252828,18.578,15.531
252829,18.575,15.537
252830,18.558,15.527
252831,18.566,15.515
252832,18.558,15.505
252833,18.564,15.551
252834,18.593,15.542
252835,18.589,15.544
252836,18.7323,15.5228
252837,18.839,15.595
252838,18.234,15.493
252839,18.661,15.54
252840,18.495,15.562
252841,18.779,15.544
252842,18.77,15.529
252843,18.873,15.561
252844,18.893,15.583
252845,18.718,15.539
252846,18.813,15.533
252847,18.832,15.566
252848,18.873,15.582
252849,18.963,15.591
252850,18.861,15.565
252851,18.854,15.555
252852,18.732,15.523
252853,18.881,15.573
252854,18.854,15.565
252855,18.839,15.559
252856,18.866,15.565
252857,18.753,15.549
252858,18.862,15.58
252859,18.859,15.571
252860,18.879,15.581
252861,18.845,15.566
252862,18.768,15.557
252863,18.752,15.555
252864,18.833,15.573
252865,18.782,15.564
252866,18.975,15.599
252867,18.954,15.592
252868,18.954,15.581
252869,18.949,15.579
252870,18.959,15.596
252871,18.957,15.606
252872,18.963,15.591
252873,18.93,15.556
252874,18.799,15.557
252875,18.874,15.573
252876,18.89,15.588
252877,18.865,15.582
252878,18.854,15.565
252879,18.839,15.559
252880,18.838,15.547
252881,18.866,15.565
252882,18.847,15.62
252883,18.876,15.583
252884,18.911,15.614
252885,18.883,15.585
252886,18.887,15.58
252887,18.899,15.599
252888,18.882,15.59
252889,18.876,15.572
252890,18.804,15.563
252891,18.789,15.544
252892,18.755,15.508
252893,18.779,15.537
252894,18.766,15.541
252895,18.769,15.552
252896,18.866,15.573
252897,18.799,15.555
252898,18.788,15.558
252899,18.778,15.574
252900,18.788,15.555
252901,18.785,15.555
252902,18.813,15.579
252903,18.726,15.538
252904,18.697,15.55
252905,18.703,15.528
252906,18.716,15.528
252907,18.932,15.596
252908,18.908,15.567
252909,18.93,15.589
252910,18.897,15.573
252911,18.941,15.584
252912,18.916,15.58
252913,18.927,15.575
252914,18.95,15.6
252915,18.924,15.622
252916,18.938,15.591
252917,18.917,15.578
252918,18.938,15.584
252919,18.887,15.633
252920,18.845,15.583
252921,18.883,15.601
252922,18.879,15.585
252923,18.9,15.586
252924,18.905,15.591
252925,18.67235849,15.53490143
252926,18.98337731,15.58431638
252927,18.2306,15.505
252928,18.2423,15.5081
252929,18.2597,15.5128
252930,18.2695,15.5139
252931,18.2756,15.5136
252932,18.3279,15.5232
252933,18.3329,15.5246
252934,18.3432,15.5266
252935,18.3464,15.5279
252936,18.3521,15.5287
252937,18.3553,15.5288
252938,18.236,15.499
252939,18.206,15.491
252940,18.199,15.486
252941,18.237,15.5
252942,18.234,15.498
252943,18.215,15.497
252944,18.238,15.501
252945,18.206,15.494
252946,18.245,15.502
252947,18.199,15.485
252948,18.338,15.511
252949,18.317,15.511
252950,18.317,15.51
252951,18.316,15.51
252952,18.349,15.514
252953,18.377,15.519
252954,18.385,15.524
252955,18.383,15.523
252956,18.366,15.518
252957,18.366,15.518
252958,18.342,15.516
252959,18.389,15.53
252960,18.373,15.523
252961,18.39,15.533
252962,18.36,15.52
252963,18.369,15.53
252964,18.398,15.535
252965,18.3675,15.5281
252966,18.3588,15.5395
252967,18.2858,15.5435
252968,18.4218,15.5278
252969,18.3947,15.5198
252970,18.4175,15.5224
252971,18.405,15.515
252972,18.422,15.534
252973,18.417,15.53
252974,18.403,15.52
252975,18.389,15.506
252976,18.398,15.51
252977,18.401,15.51
252978,18.398,15.511
252979,18.418,15.531
252980,18.418,15.534
252981,18.406,15.517
252982,18.41,15.519
252983,18.367,15.511
252984,18.399,15.519
252985,18.397,15.514
252986,18.426,15.543
252987,18.397,15.509
252988,18.414,15.53
252989,18.4,15.516
252990,18.427,15.532
252991,18.427,15.531
252992,18.425,15.529
252993,18.409,15.521
252994,18.403,15.517
252995,18.385,15.494
252996,18.409,15.522
252997,18.419,15.537
252998,18.423,15.541
252999,18.405,15.523
253000,18.417,15.534
253001,18.416,15.533
253002,18.416,15.532
253003,18.4,15.521
253004,18.962,15.63
253005,19.005,15.648
253006,18.961,15.642
253007,18.988,15.646
253008,18.99,15.634
253009,19.005,15.646
253010,18.999,15.645
253011,19.009,15.646
253012,19.017,15.654
253013,19.023,15.659
253014,19.044,15.664
253015,19.014,15.652
253016,18.999,15.641
253017,19.046,15.679
253018,19.03,15.654
253019,19.04,15.657
253020,19.029,15.654
253021,19.042,15.659
253022,19.043,15.664
253023,19.004,15.644
253024,18.728,15.637
253025,18.919,15.63
253026,18.753,15.616
253027,19.045,15.678
253028,19.15,15.662
253029,19.378,15.734
253030,19.359,15.732
253031,19.37,15.733
253032,19.38,15.735
253033,19.382,15.735
253034,19.415,15.745
253035,19.344,15.726
253036,19.338,15.727
253037,19.237,15.705
253038,19.251,15.709
253039,19.281,15.72
253040,19.375,15.734
253041,19.232,15.707
253042,19.255,15.71
253043,18.996,15.661
253044,18.995,15.659
253045,18.994,15.661
253046,18.998,15.661
253047,19.003,15.666
253048,18.901,15.641
253049,18.908,15.647
253050,18.272,15.56
253051,18.28,15.572
253052,18.296,15.563
253053,18.215,15.537
253054,18.374,15.588
253055,18.275,15.556
253056,18.27,15.533
253057,18.301,15.56
253058,18.405,15.563
253059,18.415,15.558
253060,18.392,15.589
253061,18.462,15.559
253062,18.455,15.545
253063,18.474,15.572
253064,18.482,15.559
253065,18.475,15.581
253066,18.459,15.613
253067,18.662,15.596
253068,18.513,15.617
253069,18.596,15.624
253070,18.667,15.631
253071,18.654,15.64
253072,18.658,15.638
253073,18.763,15.694
253074,18.601,15.607
253075,18.63,15.64
253076,18.565,15.617
253077,18.774,15.68
253078,18.566,15.607
253079,18.784,15.716
253080,18.771,15.709
253081,18.74,15.689
253082,18.781,15.715
253083,18.757,15.695
253084,18.727,15.681
253085,18.76,15.678
253086,18.769,15.685
253087,18.766,15.684
253088,18.763,15.688
253089,18.78,15.699
253090,18.775,15.702
253091,18.773,15.714
253092,18.727,15.671
253093,18.996,15.64
253094,18.927,15.633
253095,18.925,15.635
253096,18.939,15.669
253097,18.904,15.636
253098,18.85,15.6
253099,18.87,15.578
253100,18.893,15.599
253101,18.212,15.547
253102,18.276,15.561
253103,18.288,15.56
253104,18.196,15.568
253105,18.284,15.562
253106,18.28,15.559
253107,18.635,15.593
253108,18.687,15.585
253109,18.0213,15.4598
253110,18.985,15.559
253111,18.581,15.521
253112,18.744,15.529
253113,18.657,15.532
253114,18.3371,15.512
253115,18.2748,15.5014
253116,18.2781,15.5021
253117,18.3388,15.5277
253118,18.0042,15.4823
253119,18.3115,15.5104
253120,18.0658,15.4927
253121,18.1524,15.5056
253122,18.2708,15.5038
253123,17.9492,15.4468
253124,17.9415,15.4432
253125,17.9425,15.4483
253126,17.9256,15.4495
253127,17.9225,15.4498
253128,17.7025,15.4076
253129,17.9414,15.4506
253130,17.9484,15.4555
253131,17.9589,15.4493
253132,17.9925,15.4552
253133,18.0752,15.4687
253134,18.0123,15.4551
253135,18.0098,15.4554
253136,17.9996,15.455
253137,18.1416,15.4941
253138,18.1837,15.475
253139,18.188,15.4799
253140,18.0186,15.448
253141,18.2885,15.5115
253142,18.2857,15.5079
253143,18.0352,15.457
253144,18.0514,15.4866
253145,17.8307,15.4218
253146,18.091,15.4955
253147,18.169,15.5084
253148,18.1018,15.5017
253149,19.3156,15.5868
253150,19.1941,15.5833
253151,19.3208,15.6212
253152,19.3462,15.6422
253153,18.201,15.487
253154,18.39,15.55
253155,18.294,15.516
253156,18.263,15.514
253157,18.3039,15.5148
253158,18.3114,15.5045
253159,18.284,15.518
253160,18.277,15.5126
253161,18.806,15.5506
253162,18.8077,15.5516
253163,18.8088,15.5518
253164,18.8211,15.5471
253165,18.6674,15.5265
253166,18.8232,15.5475
253167,18.8213,15.549
253168,18.6786,15.5326
253169,18.673,15.5264
253170,18.8377,15.5498
253171,18.79,15.546
253172,18.677,15.534
253173,18.68,15.514
253174,18.704,15.547
253175,18.688,15.54
253176,18.705,15.56
253177,18.68,15.53
253178,18.485,15.548
253179,18.485,15.523
253180,18.357,15.523
253181,18.401,15.528
253182,18.53,15.533
253183,18.91,15.559
253184,18.803,15.608
253185,18.767,15.595
253186,19.1619,15.6425
253187,19.1529,15.6405
253188,19.1337,15.64
253189,19.1272,15.6395
253190,19.1277,15.6389
253191,19.58,15.6636
253192,19.1903,15.6424
253193,19.0785,15.625
253194,18.6369,15.5701
253195,18.65,15.52
253196,18.71,15.521
253197,18.817,15.582
253198,18.82,15.509
253199,19.21,15.533
253200,18.749,15.563
253201,18.647,15.557
253202,17.197,15.424
253203,17.247,15.34
253204,17.208,15.334
253205,17.62,15.549
253206,17.534,15.579
253207,17.304,15.46
253208,17.199,15.41
253209,17.372,15.415
253210,17.158,15.33
253211,17.049,15.416
253212,17.314,15.498
253213,17.202,15.483
253214,17.155,15.499
253215,16.77,15.124
253216,16.885,15.303
253217,16.852,15.235
253218,16.965,15.3
253219,17.41,15.41
253220,16.618,15.282
253221,16.896,15.42
253222,17.599,15.548
253223,17.909,15.521
253224,17.824,15.342
253225,18.019,15.564
253226,17.93,15.521
253227,17.746,15.338
253228,17.75,15.397
253229,17.983,15.598
253230,17.908,15.525
253231,18.201,15.589
253232,17.674,15.516
253233,17.012,15.43
253234,17.42482308,15.38983237
253235,17.73732137,15.4299121
253236,17.73700596,15.43971184
253237,19.00181705,15.66564244
253238,19.16880307,15.6896805
253239,19.10430055,15.6843722
253240,17.80047639,15.43343229
253241,17.75829148,15.43937611
253242,17.75816252,15.44737
253243,17.88564013,15.46410817
253244,18.38983202,15.58344915
253245,17.87718715,15.45917717
253246,18.21469598,15.56143836
253247,19.12096425,15.71141235
253248,19.35779312,15.71545165
253249,18.79124729,15.53942577
253250,17.03518582,15.30846158
253251,17.42575085,15.46167368
253252,17.86088802,15.46307251
253253,17.43255746,15.45747486
253254,18.36650252,15.55238177
253255,16.5474906,15.40345866
253256,20.25541938,15.83486933
253257,17.65174457,15.33815619
253258,17.65105964,15.44683924
253259,18.06946321,15.48200496
253260,20.27787233,15.82351585
253261,19.06008685,15.64513369
253262,18.8717262,15.54373295
253263,18.35892791,15.56964335
253264,21.81558406,16.10112723
253265,21.01837015,15.91982393
253266,19.07994466,15.75046318
253267,19.18501604,15.75850095
253268,19.659227,15.7666188
253269,17.58861797,15.40481396
253270,17.68383594,15.43291912
253271,19.06175522,15.66453599
253272,18.05509668,15.55764701
253273,18.79860791,15.79599879
253274,19.84580067,15.85421929
253275,22.10187064,16.07276152
253276,18.59172203,15.69732851
253277,18.048,15.571
253278,18.133,15.555
253279,18.211,15.581
253280,17.933,15.516
253281,18.883,15.594
253282,18.793,15.584
253283,18.273,15.543
253284,18.499,15.594
253285,18.187,15.536
253286,19.244,15.587
253287,19.119,15.602
253288,19.666,15.636
253289,19.238,15.64
253290,19.242,15.608
253291,18.978,15.571
253292,18.775,15.549
253293,18.961,15.597
253294,19.498,15.674
253295,19.294,15.632
253296,18.899,15.622
253297,18.45206987,15.59332841
253298,18.44059971,15.64054326
253299,18.17413049,15.5866015
253300,18.49417262,15.59330337
253301,18.49488729,15.61152691
253302,18.49130561,15.61334555
253303,18.48521121,15.61418488
253304,18.75,15.63
253305,18.52803354,15.65000257
253306,17.9631038,15.52793274
253307,18.19009959,15.5716154
253308,18.3654872,15.60873299
253309,18.43602558,15.68758787
253310,18.64152638,15.67561286
253311,18.4675867,15.68595742
253312,18.21670369,15.66996407
253313,18.77502146,15.67824586
253314,18.76061273,15.66083572
253315,18.76855986,15.67488211
253316,18.82465993,15.68154556
253317,18.84404581,15.64473519
253318,18.91500054,15.72263543
253319,17.83,15.54
253320,18.0,15.57
253321,17.696,15.55
253322,17.875,15.54
253323,17.36,15.49
253324,18.03,15.56
253325,17.622,15.54
253326,18.624,15.688
253327,18.397,15.663
253328,17.917,15.595
253329,18.545,15.672
253330,17.288,15.497
253331,17.233,15.474
253332,17.293,15.595
253333,18.536,15.701
253334,18.522,15.676
253335,17.867,15.575
253336,17.868,15.566
253337,17.934,15.585
253338,18.005,15.567
253339,18.092,15.64
253340,18.061,15.585
253341,18.069,15.58
253342,18.777,15.697
253343,18.791,15.691
253344,18.235,15.623
253345,18.223,15.621
253346,18.239,15.627
253347,18.216,15.606
253348,17.819,15.551
253349,17.706,15.537
253350,18.42,15.665
253351,18.411,15.661
253352,18.934,15.701
253353,18.92,15.705
253354,17.764,15.46
253355,18.022,15.469
253356,17.992,15.478
253357,18.03,15.499
253358,18.081,15.492
253359,17.851,15.477
253360,18.099,15.5
253361,17.596,15.466
253362,17.711,15.47
253363,17.79,15.484
253364,17.333,15.419
253365,17.009,15.396
253366,16.815,15.392
253367,17.872,15.488
253368,17.477,15.532
253369,18.0,15.549
253370,17.972,15.491
253371,17.461,15.496
253372,17.493,15.431
253373,18.168,15.492
253374,17.857,15.487
253375,17.981,15.515
253376,17.894,15.611
253377,18.136,15.545
253378,17.539,15.43
253379,17.8068409,15.51217676
253380,17.60036714,15.49687347
253381,17.75311193,15.51485582
253382,17.22054933,15.41811726
253383,17.35459074,15.42307713
253384,17.24206255,15.41794279
253385,18.52452327,15.622752
253386,18.53726904,15.62376802
253387,17.41773383,15.45222033
253388,18.19699734,15.54662459
253389,18.12251078,15.51847422
253390,17.88216295,15.49769988
253391,17.9742346,15.5064246
253392,18.857,15.562
253393,18.797,15.529
253394,18.76,15.546
253395,18.4105,15.5813
253396,18.497,15.5694
253397,18.1198,15.5301
253398,18.6457,15.5903
253399,18.643,15.5904
253400,18.2613,15.4835
253401,18.054,15.4388
253402,18.8833,15.5362
253403,18.358,15.503
253404,18.47,15.49
253405,18.504,15.494
253406,18.509,15.497
253407,18.438,15.487
253408,18.392,15.5
253409,18.439,15.489
253410,18.426,15.466
253411,18.5,15.489
253412,18.419,15.476
253413,18.178,15.453
253414,18.157,15.455
253415,18.226,15.43
253416,18.703,15.467
253417,18.388,15.492
253418,18.8322,15.5008
253419,18.8545,15.5046
253420,18.8561,15.5061
253421,18.8166,15.5002
253422,18.8891,15.5045
253423,18.7668,15.4875
253424,18.8271,15.5053
253425,18.5509,15.5309
253426,18.3204,15.4982
253427,18.8353,15.5581
253428,18.409,15.5036
253429,18.0824,15.4684
253430,18.3717,15.5114
253431,18.15,15.4813
253432,18.3639,15.5129
253433,18.3467,15.5169
253434,18.856,15.543
253435,19.279,15.6117
253436,19.2708,15.6043
253437,19.2454,15.6068
253438,18.6869,15.5356
253439,18.5847,15.5217
253440,18.9723,15.5538
253441,18.0625,15.4757
253442,18.0625,15.4757
253443,18.3053,15.4716
253444,18.428,15.4884
253445,18.617,15.4954
253446,18.5975,15.4878
253447,18.0937,15.4866
253448,18.0056,15.4542
253449,18.0061,15.4606
253450,18.0288,15.4662
253451,18.0282,15.4649
253452,17.9848,15.4608
253453,18.6895,15.5027
253454,18.6493,15.4973
253455,17.9842,15.456
253456,17.9854,15.4575
253457,18.6604,15.5011
253458,18.7161,15.4871
253459,18.835,15.527
253460,18.7657,15.4981
253461,17.9743,15.4593
253462,17.9182,15.4557
253463,18.1564,15.4733
253464,18.0767,15.4669
253465,18.0418,15.4607
253466,18.0469,15.4703
253467,18.0664,15.4692
253468,18.81,15.6
253469,17.947,15.468
253470,18.089,15.476
253471,17.968,15.437
253472,18.917,15.581
253473,19.0622,15.5966
253474,19.5526,15.6648
253475,19.0175,15.5897
253476,18.9844,15.6054
253477,18.253,15.4426
253478,18.475,15.476
253479,19.3832,15.5938
253480,18.0078,15.4736
253481,18.6945,15.4936
253482,18.6619,15.4909
253483,18.6987,15.4909
253484,18.6948,15.4894
253485,18.5858,15.4792
253486,18.3138,15.4482
253487,18.7161,15.4809
253488,19.1521,15.5686
253489,18.145,15.432
253490,17.9847,15.4381
253491,18.02,15.436
253492,17.9711,15.4356
253493,18.691,15.554
253494,18.91,15.594
253495,19.089,15.588
253496,18.907,15.592
253497,18.851,15.601
253498,18.548,15.508
253499,18.341,15.491
253500,18.584,15.563
253501,19.311,15.591
253502,18.495,15.513
253503,18.196,15.488
253504,19.126,15.563
253505,19.113,15.573
253506,17.854,15.56
253507,17.937,15.495
253508,17.931,15.49
253509,17.883,15.538
253510,17.924,15.573
253511,17.99,15.569
253512,18.43540397,15.81398183
